date,source,review,new_reviews,rating,sentiment,review_len,word_count
2020,google_reviews,Tempatnya keren banyak wahana yang menarik dan tempat ini bersih banyak spot foto yang menarik,keren wahana tarik bersih spot foto tarik,10,positive,41,7
2020,google_reviews,Jika IndONEsia memiliki ANCOL dan Tempat Wahana² Seru di daerah lainnya.. maka SINGAPORE memiliki SEGALANYA yang di cari oleh Para Wisatawan dalam Berlibur 💖💖💖,indonesia ancol wahana seru daerah maka singapore cari wisatawan dalam libur hati kilau hati kilau hati kilau,10,positive,109,17
2018,google_reviews,"Bring hat, umbrella, hot potato bro! Panas kentang-kentang 😅",bring hat umbrella hot potato saudara laki panas kentang kentang senyum keringat,10,neutral,80,12
2019,google_reviews,Next time kalau kesini kudu masuk ke uss ah.,time kesini masuk uss,8,neutral,21,4
2018,google_reviews,"Sangat menyenangkan datang kesini.. Dgn tiket masuk 600rb terbayar wahana sangat seru, pengalaman terbaik.. Ga pernah nyesel datang kesini",senang kesini tiket masuk 600 rb bayar wahana seru alam nyesel kesini,10,positive,69,12
2019,google_reviews,"Gokil, mahal, cuma foto di luar",gila mahal foto,10,negative,15,3
2020,google_reviews,Wahananya komplit dan seru seru,wahana komplit seru seru,10,positive,24,4
2019,google_reviews,Luar biasa menyenangkan,senang,10,positive,6,1
2019,google_reviews,"Ke Singapura,  duit pas2an..  Ya jadinya cuma bisa jalan2 aja laa...  Jalan kaki maksudnya hihihi.  Tp transportasi publiknya bagus sekali dan nyaman.",singapura duit pas2an iya jalan2 laa jalan kaki maksud hihihi transportasi publik bagus nyaman,10,positive,94,14
2019,google_reviews,"Sudah bbrpa kali kesini, senang dgn suasanya. Asal kuat jalan kaki dan bawa air putih, kamera serta tongsis 🤣",bbrpa kesini senang suasa kuat jalan kaki bawa air putih kamera tongsis guling lantai tertawa,10,positive,93,15
2019,google_reviews,"Merupakan wahana bermain universal studios di Singapore, milik Genting group Mslysia, berkunjung kesini tanggal 25 Februari 2019",rupa wahana main universal studios singapore genting group mslysia kunjung kesini tanggal 25 februari 2019,8,neutral,106,15
2020,google_reviews,Mantappp wahana wahananya 😘,mantappp wahana wahana sentuh hati,10,positive,34,5
2019,google_reviews,tempat ini sangat terkenal dan jika berkunjung ke Singapore harus ketempat ini karena fasilitas wahana permainannya berkualitas dan menyenangkan,kenal kunjung singapore fasilitas wahana main kualitas senang,10,positive,61,8
2019,google_reviews,Tentu tempat yg wajib dikunjungo di singapura,wajib dikunjungo singapura,10,positive,26,3
2020,google_reviews,Tempat favorit saya bila ke singapura..,favorit singapura,8,neutral,17,2
2019,google_reviews,Lebih puas 2 hari,puas 2,10,positive,6,2
2020,google_reviews,"Walau gak masuk ke wahana, wajib untuk foto disini. Harus sabar menunggu momen yg pas",masuk wahana wajib foto sabar tunggu momen pas,10,positive,46,8
2018,google_reviews,Saya senang kesini tempatnya bersih,senang kesini bersih,10,positive,20,3
2019,google_reviews,Tempat ini bagus untuk liburan rame-rame bersama keluarga & teman-teman karena banyak permainan dan toko permen😊,bagus libur ramerame keluarga temanteman main toko permen blush,10,positive,63,9
2018,google_reviews,Arena rekreasi yg menyenangkan tp panas jg klo siang hari main disini krn pulau,arena rekreasi senang panas siang main pulau,10,positive,44,7
2018,google_reviews,"Tempat hiburan yg lengkap dan  canggih, tidak cukup 1 hari untuk masuk ke wahana yg ada",hibur lengkap canggih 1 masuk wahana,10,positive,36,6
2018,google_reviews,"Enak sih tempatnya, cuman terlalu ramai jadi nunggu 1 wahana bisa 4jam an 😥",enak sih cuman ramai nunggu 1 wahana 4jam kecewa lega,8,neutral,53,10
2020,google_reviews,"Bagus mantap, tp tiket masuk k universalnya lumayan heheh",bagus mantap tiket masuk universal lumayan heheh,8,positive,48,7
2019,google_reviews,"Lumayan seru main ke sini. Tapi sayang beberapa waktu lalu pas dateng, roller coasternya tutup.",lumayan seru main sayang pas dateng roller coasternya tutup,10,positive,59,9
2020,google_reviews,Ngga ada habis2nya arena permainannya yg cukup luas dengan berbagai jenis permainan,habis2nya arena main luas main,8,positive,30,5
2020,google_reviews,Tempat yang luas dengan banyak atraksi...lokasi yang bagus dan keren...bisa main ditepi pantai lagi,luas atraksi lokasi bagus keren main tepi pantai,10,positive,48,8
2020,google_reviews,"Bukan tempat wisata bentukan alam, tapi menarik karena disusun rapi, bersih dan nyaman.",wisata bentuk alam tarik susun rapi bersih nyaman,8,positive,49,8
2019,google_reviews,Tempat untuk melihat sejarah penjelajah dari negara2 yg lebih dahulu mengenal navigasi ke Asia Tenggara.,lihat sejarah jelajah negara2 kenal navigasi asia tenggara,10,positive,58,8
2020,google_reviews,Wahana permainan yg sdh sy kunjungi 2 kali.dan suasana permainan yg menarik.,wahana main sdh kunjung 2 kalidan suasana main tarik,10,positive,52,9
2020,google_reviews,"Seharian gak cukup utk jelajahin disini.. Janlupa utk singgah di kasino nya.. Keren, kek di pelem2 jekicen...",jelajahin janlupa singgah kasino keren pelem2 jekicen,10,positive,53,7
2019,google_reviews,Keren sih tapi ngeri parkir di baseman. Atasnya jalan dll. Hahaa takut roboh..,keren sih ngeri parkir baseman jalan hahaa takut roboh,10,positive,54,9
2019,google_reviews,Bagus..keren,bagus keren,10,positive,11,2
2020,google_reviews,Bagus.. hrus nyoba roller coaster yg warna putihh..,bagus nyoba roller coaster warna putihh,10,positive,39,6
2021,google_reviews,Ga perlu beli tiket untuk foto di icon universal studio ini,beli tiket foto icon universal studio,10,neutral,37,6
2019,google_reviews,"Tempat hiburan yang menyenangkan. Antrian wahana cukup panjang, terutama di hari libur.",hibur senang antri wahana utama libur,8,positive,37,6
2019,google_reviews,"Bersih, pelayanan profesional, inspiratif",bersih layan profesional inspiratif,10,positive,35,4
2020,google_reviews,"Tempat favorite kalau pas jalan2 le Singapore,banyak permainan untuk anak2 dan remaja.",favorite pas jalan2 le singapore main anak2 remaja,10,positive,50,8
2018,google_reviews,Tempatnya keren tapi waktu ke sg cuma beberapa jam doang dan masih banyak yang mau dikunjungin jadi ya ga sempet masuk. Next time insyaallah bisa berlama-lama disini😍,keren sg jam doang dikunjungin iya masuk time insyaallah berlamalama mata jantung,10,positive,81,12
2016,google_reviews,"Universal studio sangat cocok untuk menjadi salah satu rujukan tempat wisata diSingapore,berbagai wahana permainan ada dan sangat lengkap",universal studio cocok salah rujuk wisata disingapore wahana main lengkap,10,positive,73,10
2020,google_reviews,Pas untuk tempat liburan anak,pas libur anak,10,neutral,14,3
2019,google_reviews,Matap nih nga nyesal jauh jauh datang kedini,matap nga nyesal din,10,positive,20,4
2018,google_reviews,"Cocok untuk menambah pengetahuan dan hiburan untuk anak2. Meskipun remaja, maupun dewasa menyukai tempat ini juga.",cocok hibur anak2 remaja dewasa suka,10,positive,36,6
2020,google_reviews,Tempat yang harus anda kunjungi ketika berada di Singapore,kunjung singapore,10,neutral,17,2
2019,google_reviews,Top luar biasa fantastik sangat menyenangkan cocok utk liburan keluarga n perorangan,fantastik senang cocok libur keluarga,10,positive,37,5
2017,google_reviews,Asyik....Permainannya lengkap untuk kalangan anak2 sampai dewasa ada,asyik main lengkap kalang anak2 dewasa,10,positive,38,6
2019,google_reviews,iniadalah sebuah studio universal yang kita ketaui adalah salah satu pengarap Film²terkenal nah disini kalian bisa ketemu tuh sama karakter dari garapan studio universall itu sendiri oke gays,iniadalah buah studio universal tau salah karap film kenal ketemu tuh karakter garap studio universall oke gays,10,positive,111,17
2019,google_reviews,"Klo kesing blm ksini blm ke sing nama nya,jd harus kesini,jem 10 harus sdh sampe uss,begitu masuk lgsg brlok kanan ngantri transfomer dlu 😄",sing ksini sing nama kesini jam 10 sdh uss masuk brlok kanan antri transfomer senyum,10,positive,84,15
2020,google_reviews,"Tempatnya bersih, aman, nyaman dan banyak makanan enak dan tempat cari oleh oleh khas singapore",bersih aman nyaman makan enak cari khas singapore,10,positive,49,8
2020,google_reviews,Tempat berlibur yang sangat tepat.Dengan bemacam wahana yang bisa dinikmati serta harga bisa terjangkau.,libur tepatdengan bemacam wahana nikmat harga jangkau,10,positive,53,7
2018,google_reviews,Jangan pernah bilang ke singapura kalau gak ke universal studioVery good for kids. Harga ticket sesuai dengan fasilitas,bilang singapura universal studiovery good kids harga ticket fasilitas,10,positive,70,9
2019,google_reviews,Pas Untuk yang memiliki anak .. bisa berkeliling sambil menikmati berbagai wahana,pas anak keliling nikmat wahana,10,positive,31,5
2019,google_reviews,Permainannya seru2.. Transformer dengan metode nonton film 4D dan mobil bergerak. Serasa beneran..,main seru2 transformer metode nonton film 4d mobil gerak serasa beneran,8,positive,71,11
2019,google_reviews,Lebih indah beraama keluarga,indah beraama keluarga,10,positive,22,3
2019,google_reviews,Ya ... puas banget permainannya ... apalagi rolercosternya ... wooooow ... wooooow bangetzzzz ... rugi banget klo ga naik rolercosternya,iya puas banget main rolercosternya wooooow wooooow bangetzzzz rugi banget rolercosternya,10,positive,89,11
2020,google_reviews,"Ke singapore belum lengkap kalau gak kesini,, untuk orang indonesia saran beli tiketnya online,, lebih murah daripada OTS",singapore lengkap kesini indonesia saran beli tiket online murah ots,10,positive,68,10
2017,google_reviews,cocok untuk anak anak dan remaja... banyak permainan seruu... harga tiket masuk lumayan mahal...,cocok anak anak remaja main seruu harga tiket masuk lumayan mahal,8,positive,65,11
2018,google_reviews,"Wahana permainannya bs dinikmati anak"",dewasa dan orang tua",wahana main nikmat anakdewasa tua,8,positive,33,5
2019,google_reviews,"Tempatnya bagus sekali,indah& bersih.saya sangat senang&Heppy berkunjung ke tempat ini.kalo ada bos yang baik hati pasti ke tempat ini lagi.",bagus indah bersihsaya senangheppy kunjung inikalo bos hati,10,positive,59,8
2019,google_reviews,Ga perlu jauh2 ke USA...,jauh2 usa,10,neutral,9,2
2019,google_reviews,"Tempatnya keren, ok banget, semoga lebih banyak promo dan kerja sama dg pihak hotel",keren banget moga promo kerja dg hotel,10,positive,38,7
2019,google_reviews,"Tempat bermain yang sangat luar biasa, saran saya mending foto"" dulu sebelum bermain. Haha",main saran foto main tertawa,10,positive,28,5
2019,google_reviews,"Tempat bagus, cocok bersama keluarga, nyaman, mainan lengkap, makanan ada, harus kesini",bagus cocok keluarga nyaman main lengkap makan kesini,10,positive,53,8
2020,google_reviews,Tempat liburan yang sangat luar biasa . Sangat direkomen buat keluarga . Walau harga lumayan mahal,libur direkomen keluarga harga lumayan mahal,10,positive,44,6
2020,google_reviews,"Tempat yg sangat terkenal di dunia, banyak wisatawan dari penjuru dunia. Sangat2 memuaskan tempatnya!",kenal dunia wisatawan penjuru dunia sangat2 muas,10,positive,48,7
2020,google_reviews,Mantab,mantab,10,positive,6,1
2020,google_reviews,"Tempat liburan keluarga yang komplit, dengan view pantai dan bukit yg di padu dengan teknologi, layak dikunjungi bersama keluarga",libur keluarga komplit view pantai bukit padu teknologi layak kunjung keluarga,8,positive,78,11
2020,google_reviews,Bisa menikmati wahana-wahana yang tidak terbayangkan sebelumnya. Keren abis.,nikmat wahana wahana bayang keren habis,10,positive,39,6
2017,google_reviews,Theme park yang lengkap dan luas,theme park lengkap luas,10,positive,23,4
2019,google_reviews,"Permainan seru, menegangkan. Tapi lagi cuaca yang super panas jd kurang nyaman karena cuaca",main seru tegang cuaca super panas nyaman cuaca,10,positive,47,8
2021,google_reviews,Keren dan mantab,keren mantab,10,positive,12,2
2020,google_reviews,Terlalu mengantri tdk bisa menikmati wahana yg ada,antri nikmat wahana,6,positive,19,3
2019,google_reviews,Antrinya panjang bgt dan sangat lama tapi menyenangkan sekali wahana dan show nya,antri banget senang wahana,8,positive,26,4
2018,google_reviews,Lingkungan bersih.. fasilitas cukup baik..arena hiburan lumayan bagus.. kurangnya resto utk muslim food..,lingkung bersih fasilitas arena hibur lumayan bagus resto muslim food,6,positive,69,10
2019,google_reviews,Lumayan menghibur tp tdk wow...banyak merchandise dg hrg yg lmyn menguras kantong😂,lumayan hibur wow merchandise dg hrg lumayan uras kantong sukacita,6,positive,66,10
2019,google_reviews,Sebuah pengalaman yang istimewa,buah alam istimewa,10,positive,18,3
2020,google_reviews,"Tempat sholat untuk muslim jauh dah kecil sekali,sementara yang membutuh kan banyak",sholat muslim deh kecil butuh kan,6,positive,33,6
2018,google_reviews,"Tempat yang bagus bagi anak anak yang suka bermain di air, ideal bagi orang dewasa untuk bersantai di akhir pekan. Surga bagi pehobby judi",bagus anak anak suka main air ideal dewasa santa surga pehobby judi,10,positive,67,12
2020,google_reviews,Pengen banget balik lagi kesini kebetulan I am from indonesia tiket masuknya sekitar 1jt an in rupiah,ken banget kesini indonesia tiket masuk 1 jt rupiah,10,positive,51,9
2019,google_reviews,wahana orang gede dan nguras adrenalin... no for mummy and rollercoaster but yes for transformer,wahana gede nguras adrenalin mummy rollercoaster transformer,10,positive,60,7
2019,google_reviews,Keeeereeen best lah pokoknya. .,keeeereeen pokok,10,positive,16,2
2018,google_reviews,Kereen smga bs balik lg kesini sm keluarga.aamiin,kereen smga kesini sm keluargaaamiin,10,positive,36,5
2020,google_reviews,Taman hiburanUniversal studio singaporeAda berbagai macam wahana permainan / hiburan,taman hiburanuniversal studio singaporeada wahana main hibur,8,positive,60,7
2020,google_reviews,"Salah satu tempat bermain yang ada di singapura, terdapat banyak tempat makan dan wahana permainan",salah main singapura makan wahana main,10,neutral,38,6
2019,google_reviews,"Sudah dua kali saya kesini, suatu tempat yang menjadi salah satu tujuan wisatawan mancanegara bila mengunjungi singapore",kesini salah tuju wisatawan mancanegara unjung singapore,10,neutral,56,7
2020,google_reviews,"Tidak ada tempat makan khusus muslim,Tidak ketemu mushala saat di sana,",makan muslim ketemu mushala,8,positive,27,4
2019,google_reviews,"Permainannya menguji adrenali bgt,burgernya yummy..harga 15$ only",main uji adrenal banget burgernya yummy harga 15,10,positive,48,8
2019,google_reviews,Sukaaa bgt disnii,sukaaa banget disnii,8,positive,20,3
2019,google_reviews,"Amazinnnggg! Tapi jangan bawa anak dibawah 10 tahun ke sini, sebagian besar permainan tidak cocok untuk anak-anak dibawah 10 tahun",amazinnnggg bawa anak 10 main cocok anakanak 10,10,positive,47,8
2019,google_reviews,Tempat nya bagus banget dan cocok buat keluarga dan teman untuk bermain wahan seru,bagus banget cocok keluarga teman main seru,10,positive,43,7
2018,google_reviews,Bagus buat liburan keluarga,bagus libur keluarga,10,positive,20,3
2020,google_reviews,Dalam 1 permainan terlalu lama menunggu...Transformer 3D ny keren 👍,dalam 1 main tunggu transformer 3d ny keren jempol,8,positive,50,9
2020,google_reviews,Tempat wahan bermain..,main,10,neutral,4,1
2018,google_reviews,Lebih baik jalan kaki bisa menikmati pemandangan laut sambil foto2.,jalan kaki nikmat pandang laut foto2,10,positive,36,6
