user,date,rating,review,page_url,date_scraped,source,attraction
Portal Indonesia,2019,10,Keren wahana cocok buat liburan,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Tri Gunanda Sekedang,2019,6,Saya tidak tau untuk apa dibawa kesini oleh tour guidenya,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Erfan Firozi,2017,8,Bagus sayang tiket masuknya mahal,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Ayu Nuriani,2019,10,Tempat yg enak bersaam keluarga,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Jansen B,2020,10,Bagus. Cocok untuk semua umur,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Cicilia Carolina,2019,10,Kesini ga cukup sehari kayaknya sih,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
A Setiawan,2018,10,Tempat liburan yg lengkap buat keluarga,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Rudhi Mukhtar,2019,6,"Standard. I think bettet Jatim Park in Batu, Indonesia","https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Farid Deni,2019,6,Menawarkan pengalaman liburan yg menyenagkan,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
rahmat rijal,2020,10,"Keren abis, sy akan kembali lagi. Insyaallah","https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Alianto Dermawan,2020,10,Untuk ukuran sebesar ini cukup bagus,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Mika Audini,2019,10,Ga bakalan habis seharian buat muterin ini tempat...,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Christie Alin,2020,6,Lumayan lah...yg di indonesia jg bagus2,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Ernus Michael,2020,10,Tempatnya nyaman dan menyenangkan,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Selumiel Takaliuang,2020,10,"Super keren, tapi makan minum super mahal","https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
DESSY DNR,2019,10,jalan masuk dan parkirnya agak bingung waktu itu haha,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Agung Pemayun,2018,10,Keren nih...serasa berada di dunia lainnya,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Asep Subhan,2019,10,"Bagus, selalu ramai wisatawan.","https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
graz upi,2020,10,Tempat rekreasi keluarga kelas dunia,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Gothis Shop,2020,10,Tempat yang selalu dipenuhi wisatawan,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Ningsih Azza1988,2018,8,"Bagus banget untuk anak,remaja, dan dewasa","https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
Anthony Mogafy,2020,10,Mantap..banyak wahananya,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
abdul rohman,2020,10,Restoran,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
ambang fitriyanto,2020,10,Waw... Wahana nya bagus,"https://www.google.com/search?q=universal+studios+singapore&source=hp&ei=5CFpYsvtDdGOseMPu5KemA8&iflsig=AJiK0e8AAAAAYmkv9LC4OpVTYn1a0WmTPQGUhcEhpiu9&ved=0ahUKEwjL75KLi7T3AhVRR2wGHTuJB_MQ4dUDCAY&uact=5&oq=universal+studios+singapore&gs_lcp=Cgdnd3Mtd2l6EAMyEQguEIAEELEDEIMBEMcBEK8BMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEMgUIABCABDIFCAAQgAQyBQgAEIAEOgsILhCABBCxAxCDAToLCAAQgAQQsQMQgwE6CAguEIAEELEDOgsILhCABBCxAxDUAjoICAAQsQMQgwE6EQguEIAEELEDEIMBEMcBEKMCOgUILhCABDoICAAQgAQQsQM6CwguEIAEEMcBEK8BUOsKWNMyYMwzaABwAHgBgAGXCIgBjSGSAQ4xNi45LjIuMC4xLjctMZgBAKABAbABAA&sclient=gws-wiz#lrd=0x31da1955a615a343:0x3094037d34e6529f,1,,,",4/27/2022,google_reviews,uss
